dataset	analysis_subset	endpoint	n_total	n_event_or_pCR	model_name	variable	effect_type	estimate	conf_low	conf_high	p_value	covariates	notes	source_file	signature	n_signature_genes	n_genes_found	coverage	missing_genes	n_non_event_or_RD	log_effect	se_log_effect	source_context	meta_set	include_GSE194040	include_GSE25066	k	fixed_estimate	fixed_conf_low	fixed_conf_high	fixed_p_value	random_estimate	random_conf_low	random_conf_high	random_p_value	I2	Q_p_value	included_datasets	analysis_level	source_celltype	module	n_pairs	mean_delta	median_delta	sd_delta	min_delta	max_delta	test	statistic	p_adj_BH_within_module	MajorCluster	SubCluster	Subset	comparison	value	p_adj_BH	n_samples	n_patients	n_R	n_NR	effect_R_minus_NR
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6657885639493987	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	30	-0.01786698376111193	-0.01359245120540225	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Tn-IL7R	CD4Tcell: CD4_Tn-IL7R	fraction_within_major	0.8999822852939859	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5372016275482592	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	30	0.00218501962899192	0.00449893379285065	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Tn-IL7R	CD4Tcell: CD4_Tn-IL7R	fraction_of_all_immune	0.7162688367310122	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00216320654831213	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	31	-0.0722535588257501	-0.04654222375461311	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Treg-FOXP3	CD4Tcell: CD4_Treg-FOXP3	fraction_within_major	0.07787543573923675	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09005623486475885	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	31	-0.01321126502372485	-0.01038961038961038	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Treg-FOXP3	CD4Tcell: CD4_Treg-FOXP3	fraction_of_all_immune	0.34742095634270304	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11726200057852426	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	23	-0.00179032212058276	-0.0016631840060949	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Treg-MKI67	CD4Tcell: CD4_Treg-MKI67	fraction_within_major	0.46904800231409705	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7494558071386195	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	23	-1.834415562629763e-4	1.5550834893125472e-4	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Treg-MKI67	CD4Tcell: CD4_Treg-MKI67	fraction_of_all_immune	0.8754692455771692	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22596783720051716	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	25	0.00826650868582686	0.00290793856954083	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Tstr-HSPA1A	CD4Tcell: CD4_Tstr-HSPA1A	fraction_within_major	0.5582241861369921	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18735684085687887	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD4Tcell	NA	25	0.00436655790245338	5.895186642046306e-4	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD4	CD4_Tstr-HSPA1A	CD4Tcell: CD4_Tstr-HSPA1A	fraction_of_all_immune	0.49326055420154286	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39372171381076504	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	-0.00778526280431895	-0.00138682142789847	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_MAIT-KLRB1	CD8Tcell: CD8_MAIT-KLRB1	fraction_within_major	0.6592549626598857	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.782327264750668	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	-0.00578092598942372	-1.0173158217595162e-4	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_MAIT-KLRB1	CD8Tcell: CD8_MAIT-KLRB1	fraction_of_all_immune	0.8754692455771692	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.01682602643852449	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	0.03300443358849794	0.01074838017581986	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tcm-CXCR4	CD8Tcell: CD8_Tcm-CXCR4	fraction_within_major	0.20191231726229383	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0147468326683855	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	0.01707980557716106	0.00605625393774823	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tcm-CXCR4	CD8Tcell: CD8_Tcm-CXCR4	fraction_of_all_immune	0.3237381564425359	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.20959905247804828	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	30	-0.02410284498473227	-0.02474679404870443	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Teff-GNLY	CD8Tcell: CD8_Teff-GNLY	fraction_within_major	0.5485249892632273	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8050474755801134	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	30	0.00324782010512879	7.47836498213251e-4	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Teff-GNLY	CD8Tcell: CD8_Teff-GNLY	fraction_of_all_immune	0.8754692455771692	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09570634635719276	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	30	0.06142705529001625	0.02984177100222776	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tem-CCL4	CD8Tcell: CD8_Tem-CCL4	fraction_within_major	0.4252764451176121	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05576654608399667	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	30	0.02325219864555786	0.01605796878103322	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tem-CCL4	CD8Tcell: CD8_Tem-CCL4	fraction_of_all_immune	0.3237381564425359	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14608152832218668	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	-0.01240312561826483	-0.00516242425650634	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-GZMB	CD8Tcell: CD8_Tex-GZMB	fraction_within_major	0.5008509542474971	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25379192461977407	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	0.00106214728213504	-0.00131512475827095	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-GZMB	CD8Tcell: CD8_Tex-GZMB	fraction_of_all_immune	0.5710318303944917	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06261191131164366	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	-0.01110915521931203	-0.01674732392957182	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-ISG15	CD8Tcell: CD8_Tex-ISG15	fraction_within_major	0.37567146786986194	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19867438988673253	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	27	-2.405689004614108e-4	-0.00180151336097585	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-ISG15	CD8Tcell: CD8_Tex-ISG15	fraction_of_all_immune	0.49326055420154286	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05433136389463225	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	28	-0.01337938180621636	-0.00658485141037324	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-MKI67	CD8Tcell: CD8_Tex-MKI67	fraction_within_major	0.35562347276486567	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4731891077505154	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	28	-7.115162399549954e-4	-3.3350197241721277e-4	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-MKI67	CD8Tcell: CD8_Tex-MKI67	fraction_of_all_immune	0.6816069015599336	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23259341089041335	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	26	-0.04968415211551939	-0.00228172757197869	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-PDCD1	CD8Tcell: CD8_Tex-PDCD1	fraction_within_major	0.5582241861369921	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6844724957056952	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	26	-0.01973259924184581	-1.318214905847233e-4	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tex-PDCD1	CD8Tcell: CD8_Tex-PDCD1	fraction_of_all_immune	0.8213669948468343	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2970144612105074	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	24	-0.01233735373596842	-0.00411045055444228	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tisg-ISG15	CD8Tcell: CD8_Tisg-ISG15	fraction_within_major	0.5627642422935929	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4662638609568514	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	24	-0.00236515429109002	-0.00156138212857402	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tisg-ISG15	CD8Tcell: CD8_Tisg-ISG15	fraction_of_all_immune	0.6816069015599336	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9546021048056208	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	28	-0.00719811797456931	0.00669551107018853	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tn-CCR7	CD8Tcell: CD8_Tn-CCR7	fraction_within_major	0.9680472048733056	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38064971496439215	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	28	0.01032568965493085	0.00388893890602755	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tn-CCR7	CD8Tcell: CD8_Tn-CCR7	fraction_of_all_immune	0.667600727485905	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9453176444994134	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	31	0.00906210145516747	0.00147958370619169	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tsem-EOMES	CD8Tcell: CD8_Tsem-EOMES	fraction_within_major	0.9680472048733056	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08640066710564942	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	31	0.01306129894777114	0.00129629629629629	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tsem-EOMES	CD8Tcell: CD8_Tsem-EOMES	fraction_of_all_immune	0.34742095634270304	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8050474755801134	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	30	-0.00998716346398641	-0.00280703087572121	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tstr-HSPA1A	CD8Tcell: CD8_Tstr-HSPA1A	fraction_within_major	0.923166005347309	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23288359665857628	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	CD8Tcell	NA	30	0.01361702488746538	0.00562300871687382	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Tcell	CD8	CD8_Tstr-HSPA1A	CD8Tcell: CD8_Tstr-HSPA1A	fraction_of_all_immune	0.5589206319805831	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29592659954119366	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	18	-0.0155505568411555	-0.00457135956498955	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-CCL2	Myeloid: Macro-CCL2	fraction_within_major	0.5627642422935929	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.40797822235249753	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	18	0.00159284812642658	-0.00112111740798656	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-CCL2	Myeloid: Macro-CCL2	fraction_of_all_immune	0.667600727485905	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9017824101433668	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	30	-0.00449722790627128	0.0118713152661744	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-CXCL9	Myeloid: Macro-CXCL9	fraction_within_major	0.9540428506514724	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8210056365628308	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	30	-0.00163748455011136	5.91050286253806e-5	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-CXCL9	Myeloid: Macro-CXCL9	fraction_of_all_immune	0.8754692455771692	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2540527601626412	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	23	-0.04196134712330625	-0.01085729310051502	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-FN1	Myeloid: Macro-FN1	fraction_within_major	0.5627642422935929	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07034391799881051	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	23	-0.02012437024607902	-0.00214058912757757	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-FN1	Myeloid: Macro-FN1	fraction_of_all_immune	0.34742095634270304	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7762955051949869	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	31	0.0107225786337453	-0.00516601047205422	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-FTH1	Myeloid: Macro-FTH1	fraction_within_major	0.923166005347309	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03869313586599543	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	31	0.00433870760658755	-0.00372671573408874	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-FTH1	Myeloid: Macro-FTH1	fraction_of_all_immune	0.3237381564425359	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6749867139704895	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	13	0.03100103558751492	0.00276977216879531	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-IL1B	Myeloid: Macro-IL1B	fraction_within_major	0.8999822852939859	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	13	-0.03178252698604908	-8.568690938652929e-5	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-IL1B	Myeloid: Macro-IL1B	fraction_of_all_immune	1	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6570116718245258	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	28	-0.01172003181556297	0.00673027474460922	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-SELENOP	Myeloid: Macro-SELENOP	fraction_within_major	0.8999822852939859	NA	NA	NA	NA	NA
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4058849687115404	NA	Patient-level paired subcluster-fraction test.	results/GSE266919_subcluster_paired_fraction_dynamics.tsv	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Myeloid	NA	28	-5.158011275771863e-4	-3.674214267048462e-4	NA	NA	NA	paired_wilcoxon_post_minus_pre	NA	NA	Myeloid	Macro	Macro-SELENOP	Myeloid: Macro-SELENOP	fraction_of_all_immune	0.667600727485905	NA	NA	NA	NA	NA
